Id,play,yardage,deviation
0,play1748-game2020091311.csv,7.259999999999991,4.710591124664422
0,play1135-game2020112211.csv,4.930000000000007,9.9750687950104
0,play1586-game2021010300.csv,,
0,play1222-game2020112903.csv,11.280000000000001,9.091732508163656
0,play1312-game2021010313.csv,13.079999999999998,18.29744517685461
0,play1822-game2020110806.csv,18.589999999999996,12.56855202479586
0,play1140-game2020111504.csv,-1.6799999999999926,9.786912053601768
0,play1489-game2020112201.csv,,
0,play1653-game2021010309.csv,20.61,15.458678704556057
0,play1267-game2020120700.csv,21.17,21.252196239068823
0,play1033-game2020092004.csv,7.1000000000000085,5.640088651785533
0,play175-game2021010315.csv,1.1199999999999903,8.997583922892222
0,play1188-game2020120603.csv,13.870000000000005,12.860819036257679
0,play1587-game2020100500.csv,10.969999999999999,18.614181206070928
0,play142-game2020122013.csv,10.439999999999998,22.05881013222893
0,play1827-game2020121307.csv,4.260000000000005,4.75004377737703
0,play1329-game2020120611.csv,13.39,11.35423269093953
0,play123-game2020101105.csv,3.9399999999999977,24.513938802800542
0,play1506-game2020121900.csv,-0.75,9.299042961509526
0,play1331-game2020091306.csv,-0.14000000000001478,22.80100842855505
0,play1837-game2020102200.csv,4.659999999999997,28.266249988254714
0,play127-game2020100410.csv,4.529999999999987,7.085852101194317
0,play1151-game2020102503.csv,3.9499999999999886,12.293724002806346
0,play1656-game2020112207.csv,8.579999999999998,10.860191263164905
0,play1043-game2020092708.csv,11.920000000000002,20.12828968124579
0,play119-game2020092712.csv,8.040000000000006,10.818340907921138
0,play1424-game2020112909.csv,14.300000000000011,8.994139984188475
0,play1751-game2020101101.csv,4.469999999999999,31.955007432325846
0,play1589-game2020092007.csv,,
0,play119-game2020100413.csv,-5.329999999999998,4.134247210799086
0,play151-game2020113000.csv,1.6700000000000017,17.270938017374732
0,play1876-game2020101112.csv,,
0,play211-game2020122100.csv,-0.010000000000005116,43.029731995227934
0,play123-game2020112601.csv,8.189999999999998,12.09205232206505
0,play1332-game2020120600.csv,7.25,10.757855711252695
0,play212-game2020122008.csv,0.6500000000000057,20.147236183285756
0,play1858-game2021010314.csv,-0.07000000000000739,16.67504122933434
0,play1995-game2020121306.csv,17.89999999999999,12.503660062071013
0,play1998-game2020092008.csv,,
0,play1426-game2020110800.csv,12.920000000000002,12.237618824288981
0,play1270-game2020110810.csv,,
0,play1764-game2020120608.csv,8.170000000000002,10.916297799108174
0,play123-game2020120600.csv,15.649999999999991,12.810611185527794
0,play1063-game2020101109.csv,,
0,play1861-game2021010305.csv,8.200000000000003,10.936982391520369
0,play2007-game2020101108.csv,2.240000000000009,3.427546560233769
0,play1883-game2020092400.csv,10.980000000000004,8.114523397894132
0,play119-game2020102513.csv,-5.560000000000002,14.502858084026412
0,play1510-game2020091300.csv,,
0,play1276-game2020122600.csv,-5.280000000000001,13.403507611687546
0,play2122-game2020101807.csv,0.12000000000000455,5.587285817306917
0,play134-game2020101106.csv,5.359999999999999,9.9929975482835
0,play153-game2020101900.csv,-2.1999999999999886,4.625084065885533
0,play2007-game2020121901.csv,3.8400000000000034,18.446484972138776
0,play1767-game2020101200.csv,,
0,play2427-game2020092002.csv,-0.6899999999999977,4.701432961249278
0,play128-game2020100403.csv,10.279999999999987,17.36437370521049
0,play2183-game2020110808.csv,11.780000000000001,11.042626499162234
0,play2272-game2020102200.csv,11.310000000000002,9.195687164042564
0,play2126-game2020110809.csv,-6.6200000000000045,12.523545842327271
0,play1883-game2020121304.csv,14.140000000000015,14.708346087597171
0,play1862-game2020092004.csv,17.459999999999994,13.95151088183449
0,play1341-game2020092700.csv,7.090000000000003,16.64231636213434
0,play2725-game2020092010.csv,,
0,play2354-game2020112905.csv,19.74000000000001,18.45557464990877
0,play2428-game2020092711.csv,,
0,play2275-game2020111600.csv,-4.8300000000000125,13.348671966983071
0,play2011-game2020111504.csv,9.909999999999997,9.303781790996162
0,play2656-game2020122602.csv,,
0,play2497-game2021010315.csv,5.990000000000009,10.06752838345246
0,play1867-game2020121400.csv,5.179999999999993,5.355688564507836
0,play213-game2020092709.csv,8.630000000000003,22.405855099745867
0,play2276-game2020121311.csv,6.22999999999999,11.809679652094726
0,play213-game2020122007.csv,1.3399999999999892,9.346750856371896
0,play1889-game2020121311.csv,2.269999999999996,6.398999328899276
0,play2184-game2020102512.csv,12.719999999999999,7.489732972543141
0,play2565-game2020101813.csv,,
0,play2303-game2020112907.csv,-0.22999999999998977,4.245351904077369
0,play2017-game2020091304.csv,,
0,play2660-game2020112900.csv,2.519999999999996,8.888461786535546
0,play2360-game2020112207.csv,9.650000000000006,11.61712429743022
0,play2512-game2020120200.csv,11.920000000000002,11.241324945018563
0,play2429-game2020101108.csv,13.070000000000007,15.084097586531325
0,play2025-game2020092004.csv,1.2800000000000011,8.239723531350915
0,play2567-game2020122004.csv,-2.469999999999999,39.477709490901866
0,play2134-game2020112205.csv,10.150000000000006,8.917628240219692
0,play2726-game2020120602.csv,,
0,play2196-game2020121305.csv,,
0,play1890-game2020101200.csv,,
0,play2025-game2020122800.csv,-5.0,8.735522618297079
0,play2781-game2021010311.csv,18.22,9.753940300417993
0,play2661-game2020122708.csv,,
0,play2310-game2020101806.csv,14.310000000000002,18.281743950829558
0,play2365-game2020110108.csv,,
0,play2517-game2020100100.csv,12.780000000000001,10.279344188495063
0,play2728-game2020122009.csv,6.299999999999997,16.197853073421204
0,play2432-game2020091303.csv,10.350000000000009,17.554534163673864
0,play2577-game2020121313.csv,,
0,play2135-game2021010309.csv,,
0,play1898-game2020122006.csv,19.42,14.1207749130538
0,play2198-game2020121302.csv,0.0,17.493848087184354
0,play2783-game2020091309.csv,,
0,play2138-game2020110805.csv,-5.709999999999994,19.58896214093944
0,play1899-game2020112201.csv,5.1200000000000045,5.087118991771083
0,play2318-game2020092702.csv,19.290000000000006,21.01781737503267
0,play2201-game2020092702.csv,-0.6500000000000057,3.1704255228072658
0,play2445-game2020112201.csv,,
0,play2046-game2020091310.csv,17.17,12.072797797366214
0,play2369-game2020113000.csv,12.870000000000005,9.65100390026527
0,play2518-game2020101103.csv,7.3799999999999955,13.92740104972927
0,play2662-game2020091302.csv,17.379999999999995,20.824701351964407
0,play2734-game2020112206.csv,4.3700000000000045,23.172196999831094
0,play2206-game2020092709.csv,-1.2600000000000051,4.185301555663038
0,play214-game2020122602.csv,,
0,play1909-game2020110802.csv,-2.3900000000000006,6.144306307468738
0,play2579-game2020100800.csv,11.539999999999992,11.349702746878414
0,play2318-game2020110806.csv,3.3900000000000006,9.603963877772138
0,play2054-game2020112201.csv,7.25,10.747167068581371
0,play2369-game2020122602.csv,12.189999999999998,10.861867593594676
