,x,y,t
223,40.64190476190476,32.52,9.094640464650446
224,39.712380952380954,32.07,10.702848114029644
225,38.78285714285714,31.62,12.296135201516172
226,37.85333333333333,31.17,14.404617551582291
227,36.923809523809524,30.72,14.553963860156818
228,35.99428571428571,30.27,14.816909023997324
229,35.0647619047619,29.82,15.301256981891681
230,34.135238095238094,29.37,16.116351258050987
231,33.205714285714286,28.92,16.9361175343848
232,32.27619047619048,28.47,15.45278400141806
233,31.346666666666664,28.020000000000003,13.266096419573987
234,30.417142857142856,27.57,11.464064811391463
235,29.48761904761905,27.12,9.406166364785834
236,28.558095238095238,26.67,7.6366323404116905
237,27.628571428571426,26.22,5.8771938696151205
238,26.69904761904762,25.770000000000003,4.12532245439607
239,25.769523809523808,25.32,1.7288750234360415
240,44.57380952380952,34.21095238095238,0.400020470627617
241,44.787619047619046,34.10190476190476,0.8000409412552285
242,45.00142857142857,33.99285714285714,1.2000614118828454
243,45.21523809523809,33.883809523809525,1.600081882510457
244,45.429047619047616,33.7747619047619,3.6171573331160727
245,45.642857142857146,33.66571428571429,4.019146333470184
246,45.85666666666667,33.556666666666665,4.421154045661471
247,46.07047619047619,33.44761904761905,4.8231790678449356
248,46.284285714285716,33.33857142857143,5.225219767680979
249,46.49809523809524,33.22952380952381,6.504152125267593
250,46.71190476190476,33.12047619047619,6.506206749126013
251,46.925714285714285,33.011428571428574,5.231354166509653
252,47.13952380952381,32.90238095238095,4.833394721629444
253,47.35333333333333,32.79333333333334,4.435438317621719
254,47.567142857142855,32.684285714285714,4.037481291389192
255,47.780952380952385,32.5752380952381,3.6395195088456047
256,47.99476190476191,32.46619047619048,1.600081882510457
257,48.20857142857143,32.35714285714286,1.2000614118828454
258,48.422380952380955,32.24809523809524,0.8000409412552285
259,48.63619047619048,32.139047619047616,0.40002047062761165
260,48.80380952380953,32.28666666666667,0.4346497244540748
261,48.75761904761905,32.54333333333334,0.8692994489081496
262,48.71142857142857,32.800000000000004,1.3039491733622266
263,48.665238095238095,33.056666666666665,1.7385988978162896
264,48.61904761904762,33.31333333333333,3.833553314600388
265,48.572857142857146,33.57,4.269413935075447
266,48.52666666666667,33.82666666666667,4.70508071832146
267,48.48047619047619,34.083333333333336,5.140587452638826
268,48.434285714285714,34.34,6.455641018198202
269,48.38809523809524,34.59666666666667,6.889856339037987
270,48.341904761904765,34.85333333333333,6.889673472252095
271,48.29571428571429,35.11,6.455009013042405
272,48.249523809523815,35.36666666666667,5.143608558984803
273,48.20333333333333,35.623333333333335,4.708948454779765
274,48.15714285714286,35.88,4.274578110710366
275,48.110952380952384,36.13666666666667,3.840168699862493
276,48.06476190476191,36.39333333333334,1.7385988978162896
277,48.018571428571434,36.650000000000006,1.303949173362215
278,47.97238095238095,36.906666666666666,0.8692994489081496
279,47.92619047619048,37.163333333333334,0.4346497244540748
280,44.52761904761905,34.467619047619046,0.3722586031565766
281,44.695238095238096,34.6152380952381,0.744517206313161
282,44.862857142857145,34.76285714285714,1.1167758094697375
283,45.03047619047619,34.91047619047619,1.4890344126263142
284,45.19809523809524,35.05809523809524,3.500281639889142
285,45.36571428571428,35.205714285714286,3.876903591155884
286,45.53333333333333,35.35333333333333,4.253001908909228
287,45.70095238095238,35.500952380952384,4.628623314661663
288,45.86857142857143,35.64857142857143,5.003812148905096
289,46.03619047619048,35.796190476190475,5.378610312423733
290,46.203809523809525,35.94380952380953,5.38079862897666
291,46.371428571428574,36.09142857142857,5.01041403966216
292,46.53904761904762,36.23904761904762,4.639749610934645
293,46.70666666666667,36.38666666666667,4.268837354104596
294,46.87428571428572,36.534285714285716,3.8977068700202198
295,47.04190476190476,36.68190476190476,1.8612930157828986
296,47.20952380952381,36.82952380952381,1.4890344126263142
297,47.37714285714286,36.97714285714286,1.1167758094697375
298,47.544761904761906,37.124761904761904,0.744517206313161
299,47.712380952380954,37.272380952380956,0.3722586031565766
300,48.63619047619048,32.13904761904762,0.400020470627617
301,48.422380952380955,32.24809523809524,0.8000409412552285
302,48.20857142857143,32.35714285714286,1.2000614118828454
303,47.99476190476191,32.46619047619048,1.600081882510457
304,47.780952380952385,32.5752380952381,3.6395195088456047
305,47.567142857142855,32.684285714285714,4.037481291389192
306,47.35333333333333,32.79333333333334,4.435438317621719
307,47.13952380952381,32.90238095238095,4.833394721629444
308,46.925714285714285,33.011428571428574,5.231354166509653
309,46.71190476190476,33.12047619047619,6.506206749126013
310,46.49809523809524,33.22952380952381,6.504152125267593
311,46.284285714285716,33.33857142857143,5.225219767680979
312,46.07047619047619,33.44761904761905,4.8231790678449356
313,45.85666666666667,33.556666666666665,4.421154045661471
314,45.642857142857146,33.66571428571429,4.019146333470184
315,45.42904761904762,33.7747619047619,3.617157333116083
316,45.21523809523809,33.883809523809525,1.600081882510457
317,45.00142857142857,33.99285714285714,1.2000614118828454
318,44.787619047619046,34.10190476190476,0.8000409412552285
319,44.57380952380952,34.21095238095238,0.400020470627617
320,44.38428571428572,33.94,0.6346254274031115
321,44.40857142857143,33.56,1.2692508548062102
322,44.432857142857145,33.18,3.4699029792414113
323,44.457142857142856,32.8,4.084735463750788
324,44.48142857142857,32.42,4.695495436292266
325,44.505714285714284,32.04,6.175717380863436
326,44.53,31.66,6.774470169972879
327,44.55428571428571,31.28,7.365609154437549
328,44.57857142857143,30.9,7.947563026331088
329,44.60285714285714,30.52,8.518522199974944
330,44.62714285714286,30.14,8.441849031173488
331,44.65142857142857,29.759999999999998,7.715431991480639
332,44.675714285714285,29.38,6.971904767398656
333,44.699999999999996,29.0,6.209798937983045
334,44.72428571428571,28.62,5.428840514044309
335,44.748571428571424,28.240000000000002,4.6309513907556
336,44.77285714285714,27.86,3.0171233763911
337,44.79714285714285,27.48,2.2274003052429108
338,44.82142857142857,27.1,1.4558638665589572
339,44.84571428571428,26.72,0.6346254274031055
340,48.66047619047619,31.75904761904762,0.5510960470840064
341,48.47095238095238,31.48809523809524,1.102192094168006
342,48.28142857142857,31.217142857142857,1.653288141252017
343,48.091904761904765,30.946190476190477,3.7929522379399465
344,47.90238095238095,30.675238095238097,4.314846922905638
345,47.712857142857146,30.404285714285717,4.828446575726354
346,47.52333333333333,30.133333333333333,6.205976846061688
347,47.33380952380952,29.862380952380953,6.69611814332359
348,47.144285714285715,29.591428571428573,7.1722915338802355
349,46.9547619047619,29.320476190476192,7.632990453817698
350,46.7652380952381,29.04952380952381,7.5261252305679935
351,46.575714285714284,28.77857142857143,6.851553102529451
352,46.38619047619048,28.50761904761905,6.161471921308317
353,46.196666666666665,28.236666666666668,5.458624540530548
354,46.00714285714285,27.965714285714284,4.747689096964811
355,45.81761904761905,27.694761904761904,3.231247299496042
356,45.628095238095234,27.423809523809524,2.5439578749572545
357,45.43857142857143,27.152857142857144,1.8746720907715033
358,45.249047619047616,26.881904761904764,1.2304529626801917
359,45.05952380952381,26.61095238095238,0.5510960470840064
360,38.93571428571428,19.719523809523807,0.4584149243669257
361,39.05142857142857,19.96904761904762,0.9168298487338616
362,39.167142857142856,20.218571428571426,1.4088950288753128
363,39.28285714285715,20.468095238095238,1.8785067804593516
364,39.39857142857143,20.717619047619046,2.350411658725519
365,39.51428571428571,20.967142857142857,2.8247162024515458
366,39.63,21.216666666666665,3.3014647206353813
367,39.745714285714286,21.466190476190476,3.7806367308334283
368,39.86142857142857,21.715714285714284,4.262148034932488
369,39.97714285714286,21.965238095238096,4.745854999361273
370,40.09285714285714,22.214761904761904,4.77314649508266
371,40.20857142857143,22.464285714285715,4.34378248006588
372,40.324285714285715,22.713809523809523,3.9159038736910206
373,40.44,22.963333333333335,3.4892130428022496
374,40.55571428571429,23.212857142857143,3.063398931860471
375,40.67142857142857,23.462380952380954,2.638146665032839
376,40.787142857142854,23.711904761904762,1.8336596974677233
377,40.902857142857144,23.96142857142857,1.37524477310081
378,41.01857142857143,24.21095238095238,0.9168298487793518
379,41.13428571428572,24.460476190476193,0.458414935714487
380,40.46857142857143,24.71761904761905,1.3024454798018361
381,39.68714285714286,24.725238095238097,3.1411381420571325
382,38.90571428571428,24.732857142857142,4.454318666622948
383,38.12428571428571,24.74047619047619,5.76626846604227
384,37.34285714285714,24.74809523809524,7.077188936021602
385,36.56142857142857,24.755714285714287,8.630272847683875
386,35.78,24.763333333333335,9.940882955648208
387,34.99857142857143,24.77095238095238,11.315451619603175
388,34.21714285714286,24.77857142857143,12.614451677706475
389,33.43571428571428,24.786190476190477,13.52259887284026
390,32.65428571428571,24.793809523809525,14.191042572907723
391,31.872857142857143,24.801428571428573,12.647115271824656
392,31.091428571428573,24.80904761904762,11.35066170954453
393,30.31,24.816666666666666,9.981732016334389
394,29.52857142857143,24.824285714285715,8.432373307171371
395,28.747142857142855,24.831904761904763,7.133364591978328
396,27.965714285714284,24.83952380952381,5.834153373413696
397,27.184285714285714,24.84714285714286,4.534768180339112
398,26.402857142857144,24.854761904761904,3.23522134295686
399,25.62142857142857,24.862380952380953,1.3056931734833064
400,38.15428571428571,19.727142857142855,1.1894185778303559
401,37.488571428571426,19.984285714285715,2.437851201236274
402,36.822857142857146,20.24142857142857,3.6638984884679116
403,36.15714285714286,20.498571428571427,4.895253997573756
404,35.49142857142857,20.755714285714284,6.1315070864794095
405,34.825714285714284,21.012857142857143,7.532812876750269
406,34.16,21.27,8.781581532188952
407,33.494285714285716,21.527142857142856,10.027768989823366
408,32.82857142857143,21.784285714285716,11.270783513935882
409,32.16285714285714,22.041428571428572,12.510312274760123
410,31.497142857142858,22.298571428571428,12.556829645032213
411,30.83142857142857,22.555714285714284,11.410372566650588
412,30.165714285714287,22.812857142857144,10.260491349198832
413,29.5,23.07,9.062022825028125
414,28.834285714285713,23.327142857142857,7.6658563375968765
415,28.16857142857143,23.584285714285713,6.497696003766087
416,27.502857142857145,23.841428571428573,5.327728289857386
417,26.837142857142858,24.09857142857143,4.156225057732863
418,26.17142857142857,24.355714285714285,2.983495664319145
419,25.505714285714287,24.612857142857145,1.1913244622010961
420,41.39809523809524,25.16761904761905,0.80172954697618
421,41.546190476190475,25.625238095238096,1.6050654283797332
422,41.69428571428571,26.082857142857144,2.417530864065867
423,41.84238095238095,26.54047619047619,3.9564778586450817
424,41.99047619047619,26.99809523809524,4.864062798891157
425,42.13857142857143,27.455714285714286,5.80577241436323
426,42.28666666666667,27.913333333333334,6.20335306040066
427,42.434761904761906,28.37095238095238,6.626219846298049
428,42.582857142857144,28.82857142857143,7.153320730094038
429,42.73095238095238,29.286190476190477,7.7566406502905085
430,42.87904761904762,29.743809523809524,8.412815332565735
431,43.027142857142856,30.201428571428572,9.104270299023142
432,43.17523809523809,30.65904761904762,8.499094628868509
433,43.32333333333333,31.116666666666667,7.791417308580613
434,43.47142857142857,31.574285714285715,7.0668571544681535
435,43.61952380952381,32.03190476190476,6.327644864227107
436,43.76761904761905,32.48952380952381,4.701594462074159
437,43.91571428571429,32.94714285714286,3.9386797562417373
438,44.063809523809525,33.404761904761905,3.1677331733569694
439,44.21190476190476,33.86238095238095,0.801643090939286
440,43.43047619047619,33.87,3.2867979618605125
441,42.50095238095238,33.42,4.950249955174254
442,41.57142857142857,32.97,7.469063009846828
443,40.64190476190476,32.52,9.094640464650446
444,39.712380952380954,32.07,10.702848114029644
445,38.78285714285714,31.62,12.296135201516172
446,37.85333333333333,31.17,14.404617551582291
447,36.923809523809524,30.72,14.553963860156818
448,35.99428571428571,30.27,14.816909023997324
449,35.0647619047619,29.82,15.301256981891681
450,34.135238095238094,29.37,16.116351258050987
451,33.205714285714286,28.92,16.9361175343848
452,32.27619047619048,28.47,15.45278400141806
453,31.346666666666664,28.020000000000003,13.266096419573987
454,30.417142857142856,27.57,11.464064811391463
455,29.48761904761905,27.12,9.406166364785834
456,28.558095238095238,26.67,7.6366323404116905
457,27.628571428571426,26.22,5.8771938696151205
458,26.69904761904762,25.770000000000003,4.12532245439607
459,25.769523809523808,25.32,1.7288750234360415
460,40.46857142857143,24.71761904761905,1.3024454798018361
461,39.68714285714286,24.725238095238097,3.1411381420571325
462,38.90571428571428,24.732857142857142,4.454318666622948
463,38.12428571428571,24.74047619047619,5.76626846604227
464,37.34285714285714,24.74809523809524,7.077188936021602
465,36.56142857142857,24.755714285714287,8.630272847683875
466,35.78,24.763333333333335,9.940882955648208
467,34.99857142857143,24.77095238095238,11.315451619603175
468,34.21714285714286,24.77857142857143,12.614451677706475
469,33.43571428571428,24.786190476190477,13.52259887284026
470,32.65428571428571,24.793809523809525,14.191042572907723
471,31.872857142857143,24.801428571428573,12.647115271824656
472,31.091428571428573,24.80904761904762,11.35066170954453
473,30.31,24.816666666666666,9.981732016334389
474,29.52857142857143,24.824285714285715,8.432373307171371
475,28.747142857142855,24.831904761904763,7.133364591978328
476,27.965714285714284,24.83952380952381,5.834153373413696
477,27.184285714285714,24.84714285714286,4.534768180339112
478,26.402857142857144,24.854761904761904,3.23522134295686
479,25.62142857142857,24.862380952380953,1.3056931734833064
480,44.21190476190476,33.86238095238095,0.801643090939286
481,44.063809523809525,33.404761904761905,3.1677331733569694
482,43.91571428571429,32.94714285714286,3.9386797562417373
483,43.76761904761905,32.48952380952381,4.701594462074159
484,43.61952380952381,32.03190476190476,6.327644864227107
485,43.47142857142857,31.574285714285715,7.0668571544681535
486,43.32333333333333,31.116666666666667,7.791417308580613
487,43.17523809523809,30.65904761904762,8.499094628868509
488,43.027142857142856,30.201428571428572,9.104270299023142
489,42.87904761904762,29.743809523809524,8.412815332565735
490,42.73095238095238,29.286190476190477,7.7566406502905085
491,42.582857142857144,28.82857142857143,7.153320730094038
492,42.434761904761906,28.37095238095238,6.626219846298049
493,42.28666666666667,27.913333333333334,6.20335306040066
494,42.13857142857143,27.455714285714286,5.80577241436323
495,41.99047619047619,26.99809523809524,4.864062798891157
496,41.84238095238095,26.54047619047619,3.9564778586450817
497,41.69428571428571,26.082857142857144,2.417530864065867
498,41.546190476190475,25.625238095238096,1.6050654283797332
499,41.39809523809524,25.16761904761905,0.80172954697618
500,41.422380952380955,24.78761904761905,0.315083363294776
501,41.5947619047619,24.865238095238094,0.630169533888452
502,41.76714285714286,24.942857142857143,0.9452557885082985
503,41.939523809523806,25.02047619047619,1.2603446575784787
504,42.11190476190476,25.09809523809524,1.5754381839628413
505,42.284285714285716,25.175714285714285,1.8905397567470967
506,42.45666666666666,25.253333333333334,2.769036708838753
507,42.62904761904762,25.330952380952382,3.0922110825062843
508,42.80142857142857,25.408571428571427,3.415516722748454
509,42.97380952380952,25.486190476190476,3.7389694406711067
510,43.146190476190476,25.563809523809525,3.747509599287218
511,43.318571428571424,25.641428571428573,3.4411714778078495
512,43.49095238095238,25.71904761904762,3.1350863448342414
513,43.663333333333334,25.796666666666667,2.207786617803291
514,43.83571428571428,25.874285714285715,1.893798656199652
515,44.00809523809524,25.95190476190476,1.5802622670672657
516,44.180476190476185,26.02952380952381,1.2673226020460735
517,44.35285714285714,26.107142857142858,0.9551561477061361
518,44.525238095238095,26.184761904761906,0.6439726742386516
519,44.69761904761904,26.26238095238095,0.315083363294776
520,44.38428571428572,33.94,0.6346254274031115
521,44.40857142857143,33.56,1.2692508548062102
522,44.432857142857145,33.18,3.4699029792414113
523,44.457142857142856,32.8,4.084735463750788
524,44.48142857142857,32.42,4.695495436292266
525,44.505714285714284,32.04,6.175717380863436
526,44.53,31.66,6.774470169972879
527,44.55428571428571,31.28,7.365609154437549
528,44.57857142857143,30.9,7.947563026331088
529,44.60285714285714,30.52,8.518522199974944
530,44.62714285714286,30.14,8.441849031173488
531,44.65142857142857,29.759999999999998,7.715431991480639
532,44.675714285714285,29.38,6.971904767398656
533,44.699999999999996,29.0,6.209798937983045
534,44.72428571428571,28.62,5.428840514044309
535,44.748571428571424,28.240000000000002,4.6309513907556
536,44.77285714285714,27.86,3.0171233763911
537,44.79714285714285,27.48,2.2274003052429108
538,44.82142857142857,27.1,1.4558638665589572
539,44.84571428571428,26.72,0.6346254274031055
540,49.28809523809524,22.509999999999998,0.6944770967380213
541,48.88619047619047,22.619999999999997,1.4568610156146318
542,48.48428571428571,22.73,2.096983584458819
543,48.08238095238095,22.84,2.778993011563647
544,47.68047619047619,22.95,3.472610606996015
545,47.278571428571425,23.06,4.169691703031524
546,46.876666666666665,23.169999999999998,4.9365172857244195
